PPG,time
0.196430374361571,2775.73097416044
0.383985600675384,2775.74097416044
0.32900451803245,2775.75097416044
0.342951252155525,2775.76097416044
0.314328810763157,2775.77097416044
0.309766267106543,2775.78097416044
0.288237856016675,2775.79097416044
0.276358757976868,2775.80097416044
0.257669475888088,2775.81097416044
0.242124577265186,2775.82097416044
0.224199654681488,2775.83097416044
0.206810709565483,2775.84097416044
0.189344822802071,2775.85097416044
0.172361574088335,2775.86097416044
0.155160987682897,2775.87097416044
0.138333893026864,2775.88097416044
0.121300428916963,2775.89097416044
0.103862586498732,2775.90097416044
0.0865629915264504,2775.91097416044
0.0699377637207259,2775.92097416044
0.053726215728111,2775.93097416044
0.0389040619091047,2775.94097416044
0.0251122168851089,2775.95097416044
0.0116380852818383,2775.96097416044
-0.00178427136943033,2775.97097416044
-0.0154509791566871,2775.98097416044
-0.0293172226985126,2775.99097416044
-0.0426060430856,2776.00097416044
-0.0558186978123005,2776.01097416044
-0.068049545488295,2776.02097416044
-0.0808969658558756,2776.03097416044
-0.0938327408203734,2776.04097416044
-0.106414053511738,2776.05097416044
-0.119450414268119,2776.06097416044
-0.131332920881069,2776.07097416044
-0.142670881933734,2776.08097416044
-0.153654049355082,2776.09097416044
-0.164539228619699,2776.10097416044
-0.175032936737385,2776.11097416044
-0.185592116136427,2776.12097416044
-0.196356384086255,2776.13097416044
-0.20754369443157,2776.14097416044
-0.218942056830061,2776.15097416044
-0.230239848107701,2776.16097416044
-0.241495835968228,2776.17097416044
-0.25237182548354,2776.18097416044
-0.263198570687403,2776.19097416044
-0.273773827280728,2776.20097416044
-0.2844459147643,2776.21097416044
-0.294264282632266,2776.22097416044
-0.304322516935623,2776.23097416044
-0.314006077428502,2776.24097416044
-0.323687551243348,2776.25097416044
-0.333617287108761,2776.26097416044
-0.343325382564653,2776.27097416044
-0.352945556814351,2776.28097416044
-0.3626053622411,2776.29097416044
-0.372424642250813,2776.30097416044
-0.382353597360216,2776.31097416044
-0.392683560618657,2776.32097416044
-0.403111527151284,2776.33097416044
-0.413811308250151,2776.34097416044
-0.423874858044826,2776.35097416044
-0.432238734587967,2776.36097416044
-0.435290556935989,2776.37097416044
-0.426905249106944,2776.38097416044
-0.400567223368822,2776.39097416044
-0.350617262410697,2776.40097416044
-0.276139290260754,2776.41097416044
-0.180181728300705,2776.42097416044
-0.0685080072545007,2776.43097416044
0.0514944491814902,2776.44097416044
0.171058586728817,2776.45097416044
0.284017963856948,2776.46097416044
0.383384410799062,2776.47097416044
0.465389255182445,2776.48097416044
0.528044918205537,2776.49097416044
0.570971761677675,2776.50097416044
0.596798187709383,2776.51097416044
0.608834919532692,2776.52097416044
0.611420982648068,2776.53097416044
0.607954805346565,2776.54097416044
0.601108830281004,2776.55097416044
0.593064347333527,2776.56097416044
0.584803088953841,2776.57097416044
0.577316047760194,2776.58097416044
0.569953004423321,2776.59097416044
0.563991580368716,2776.60097416044
0.559323700721489,2776.61097416044
0.555422522947583,2776.62097416044
0.553037554885141,2776.63097416044
0.550064945147781,2776.64097416044
0.545748912050703,2776.65097416044
0.539111829081814,2776.66097416044
0.52830786218675,2776.67097416044
0.512894302111671,2776.68097416044
0.492536186645468,2776.69097416044
0.467755890570917,2776.70097416044
0.440189603383269,2776.71097416044
0.41280762928297,2776.72097416044
0.387890480798918,2776.73097416044
0.367096980929711,2776.74097416044
0.352023641542948,2776.75097416044
0.342589034280148,2776.76097416044
0.337689342380981,2776.77097416044
0.336546911126206,2776.78097416044
0.338229584661458,2776.79097416044
0.341506164427682,2776.80097416044
0.345648834851337,2776.81097416044
0.349877538433795,2776.82097416044
0.352985353215725,2776.83097416044
0.353557867971361,2776.84097416044
0.35186751837517,2776.85097416044
0.347332020544681,2776.86097416044
0.339779713549486,2776.87097416044
0.329836913706735,2776.88097416044
0.31808334996547,2776.89097416044
0.304675480551993,2776.90097416044
0.290947781830782,2776.91097416044
0.276992709719054,2776.92097416044
0.26265493846691,2776.93097416044
0.247352626030889,2776.94097416044
0.230806027892951,2776.95097416044
0.213245009719338,2776.96097416044
0.194426322294639,2776.97097416044
0.175317158153738,2776.98097416044
0.155058776271734,2776.99097416044
0.135394027133542,2777.00097416044
0.116168236085231,2777.01097416044
0.0976939861480608,2777.02097416044
0.0798325722675348,2777.03097416044
0.0628095430691622,2777.04097416044
0.046385735620921,2777.05097416044
0.0307760127867257,2777.06097416044
0.0154334662518978,2777.07097416044
0.000961307982761685,2777.08097416044
-0.0130394762067645,2777.09097416044
-0.0268343957547746,2777.10097416044
-0.0407161077936029,2777.11097416044
-0.054168235447323,2777.12097416044
-0.0672911117518804,2777.13097416044
-0.0795470361458815,2777.14097416044
-0.0908098221080693,2777.15097416044
-0.102253219126902,2777.16097416044
-0.113818951950459,2777.17097416044
-0.125348316127705,2777.18097416044
-0.136537059685867,2777.19097416044
-0.147470618287726,2777.20097416044
-0.158124149404053,2777.21097416044
-0.168201785111869,2777.22097416044
-0.178373342469609,2777.23097416044
-0.188626689047101,2777.24097416044
-0.198985139404411,2777.25097416044
-0.210103547667933,2777.26097416044
-0.221206092506931,2777.27097416044
-0.232352245694543,2777.28097416044
-0.243230652543061,2777.29097416044
-0.253409377826804,2777.30097416044
-0.263677786530174,2777.31097416044
-0.27330593013119,2777.32097416044
-0.282861019941441,2777.33097416044
-0.292047730545987,2777.34097416044
-0.30154136836741,2777.35097416044
-0.310992319272521,2777.36097416044
-0.320774647343666,2777.37097416044
-0.330827395506656,2777.38097416044
-0.341371394972595,2777.39097416044
-0.352178807990419,2777.40097416044
-0.363383699390228,2777.41097416044
-0.374155789439813,2777.42097416044
-0.382938673773011,2777.43097416044
-0.387277146446958,2777.44097416044
-0.382123110927195,2777.45097416044
-0.3616111931317,2777.46097416044
-0.319905258220449,2777.47097416044
-0.254589305496722,2777.48097416044
-0.16644323768641,2777.49097416044
-0.0608112980944334,2777.50097416044
0.0552629223945325,2777.51097416044
0.173068324027973,2777.52097416044
0.285940588675464,2777.53097416044
0.385580082811025,2777.54097416044
0.468096667136791,2777.55097416044
0.531523080221405,2777.56097416044
0.575082532644906,2777.57097416044
0.60109977859568,2777.58097416044
0.612440234700605,2777.59097416044
0.613473042477363,2777.60097416044
0.608025774157367,2777.61097416044
0.598830350504085,2777.62097416044
0.58874331023439,2777.63097416044
0.578704610692456,2777.64097416044
0.569635061740318,2777.65097416044
0.561266227036874,2777.66097416044
0.553403076086543,2777.67097416044
0.546523288015736,2777.68097416044
0.540592557785226,2777.69097416044
0.535523786602795,2777.70097416044
0.530487402216843,2777.71097416044
0.524322091048203,2777.72097416044
0.516110906276386,2777.73097416044
0.503834057928479,2777.74097416044
0.486425756655576,2777.75097416044
0.464030454366865,2777.76097416044
0.43691940020382,2777.77097416044
0.408438714413335,2777.78097416044
0.38136069605008,2777.79097416044
0.357352389871301,2777.80097416044
0.33970171609204,2777.81097416044
0.328427889983174,2777.82097416044
0.323808518221601,2777.83097416044
0.324205998399417,2777.84097416044
0.328628408454468,2777.85097416044
0.33533769453819,2777.86097416044
0.342198755643314,2777.87097416044
0.348803328799787,2777.88097416044
0.353862057003483,2777.89097416044
0.35705408956292,2777.90097416044
0.357679352760662,2777.91097416044
0.355404763920386,2777.92097416044
0.349859113626695,2777.93097416044
0.34146215202397,2777.94097416044
0.330681649513005,2777.95097416044
0.317290615433047,2777.96097416044
0.302876414240031,2777.97097416044
0.287378911269699,2777.98097416044
0.271057604661534,2777.99097416044
0.254343164713807,2778.00097416044
0.237536614531108,2778.01097416044
0.220146179817189,2778.02097416044
0.202404439531046,2778.03097416044
0.184242837222834,2778.04097416044
0.165912992655717,2778.05097416044
0.148309467653948,2778.06097416044
0.130165159051204,2778.07097416044
0.11236143664357,2778.08097416044
0.0946640952917933,2778.09097416044
0.0767106452974707,2778.10097416044
0.0590776144239206,2778.11097416044
0.0424733379029948,2778.12097416044
0.026470474843421,2778.13097416044
0.0116290472291286,2778.14097416044
-0.00316534651186479,2778.15097416044
-0.0183319033267918,2778.16097416044
-0.0336313628901643,2778.17097416044
-0.047915139477807,2778.18097416044
-0.061850704232744,2778.19097416044
-0.0749856196795366,2778.20097416044
-0.0874914198657277,2778.21097416044
-0.0989200694865363,2778.22097416044
-0.110303986381839,2778.23097416044
-0.120748375547012,2778.24097416044
-0.131017844408253,2778.25097416044
-0.14116765338934,2778.26097416044
-0.151365366089075,2778.27097416044
-0.161526359854403,2778.28097416044
