PPG,time
0.183638301776665,2844.30880194904
0.348290700841788,2844.31880194904
0.286530503322447,2844.32880194904
0.296118794638473,2844.33880194904
0.265113031195235,2844.34880194904
0.264398242560304,2844.35880194904
0.239922427270296,2844.36880194904
0.234059378449204,2844.37880194904
0.201430637361411,2844.38880194904
0.198051950929466,2844.39880194904
0.0451836550742416,2844.40880194904
-0.0428294622664561,2844.41880194904
-0.0268287924423266,2844.42880194904
-0.0363627451565256,2844.43880194904
-0.0226323167913041,2844.44880194904
-0.0169957472487386,2844.45880194904
-0.00206753401840485,2844.46880194904
0.008498577095915,2844.47880194904
0.020527364097739,2844.48880194904
0.0283528762462894,2844.49880194904
0.0340650985079995,2844.50880194904
0.036026535803193,2844.51880194904
0.0335217237948069,2844.52880194904
0.0285195901642856,2844.53880194904
0.0213093450858552,2844.54880194904
0.0129607778310293,2844.55880194904
0.00365323472406373,2844.56880194904
-0.00654652273755839,2844.57880194904
-0.0174890123068461,2844.58880194904
-0.0298526201163188,2844.59880194904
-0.0424503424769674,2844.60880194904
-0.0561274745070819,2844.61880194904
-0.0704837917724458,2844.62880194904
-0.0852357722186801,2844.63880194904
-0.100633358706237,2844.64880194904
-0.116163349805475,2844.65880194904
-0.131439693215636,2844.66880194904
-0.146424940334007,2844.67880194904
-0.161781083938843,2844.68880194904
-0.177047076521265,2844.69880194904
-0.193032295646926,2844.70880194904
-0.20934227343756,2844.71880194904
-0.225591971021329,2844.72880194904
-0.240979328609928,2844.73880194904
-0.254986775251874,2844.74880194904
-0.267445124515213,2844.75880194904
-0.276633333949243,2844.76880194904
-0.278368142659181,2844.77880194904
-0.265315080502208,2844.78880194904
-0.229402010146889,2844.79880194904
-0.167170781329737,2844.80880194904
-0.0827870838653935,2844.81880194904
0.0142072271456024,2844.82880194904
0.110917617292488,2844.83880194904
0.19626768612299,2844.84880194904
0.263267639982404,2844.85880194904
0.309545366464561,2844.86880194904
0.336716871458986,2844.87880194904
0.348097492420533,2844.88880194904
0.348616402561958,2844.89880194904
0.341266657034276,2844.90880194904
0.330128221951498,2844.91880194904
0.316624938493166,2844.92880194904
0.301986216665697,2844.93880194904
0.286683205090029,2844.94880194904
0.271169958318358,2844.95880194904
0.255651587950084,2844.96880194904
0.239983697411893,2844.97880194904
0.225251024704554,2844.98880194904
0.211589419497866,2844.99880194904
0.199378767751332,2845.00880194904
0.188049528033102,2845.01880194904
0.176754448608327,2845.02880194904
0.164946709070949,2845.03880194904
0.150660547020902,2845.04880194904
0.133276083192156,2845.05880194904
0.112228960255032,2845.06880194904
0.0892405936729268,2845.07880194904
0.064831930993125,2845.08880194904
0.0413628158868393,2845.09880194904
