PPG,time
-0.230855660662466,1508.3414910443
-0.461524480023879,1508.3514910443
-0.414052611582554,1508.3614910443
-0.450330254073565,1508.3714910443
-0.439200204211551,1508.3814910443
-0.457736625529776,1508.3914910443
-0.457441081531475,1508.4014910443
-0.469302776151913,1508.4114910443
-0.473841576816298,1508.4214910443
-0.482319395036095,1508.4314910443
-0.489001347830017,1508.4414910443
-0.496428848476002,1508.4514910443
-0.503792188309206,1508.4614910443
-0.511510544065771,1508.4714910443
-0.519883017877249,1508.4814910443
-0.528145734387602,1508.4914910443
-0.536398428490935,1508.5014910443
-0.543396969353943,1508.5114910443
-0.545178268518903,1508.5214910443
-0.538496041581942,1508.5314910443
-0.519277864602608,1508.5414910443
-0.486210921962828,1508.5514910443
-0.44013230082759,1508.5614910443
-0.38377741682966,1508.5714910443
-0.321921855717984,1508.5814910443
-0.259056420718736,1508.5914910443
-0.197712123064773,1508.6014910443
-0.140835175510687,1508.6114910443
-0.0900377043626116,1508.6214910443
-0.0466075002810373,1508.6314910443
-0.0108757802450235,1508.6414910443
0.0182876213417611,1508.6514910443
0.0408604944046419,1508.6614910443
0.0574315864380506,1508.6714910443
0.0682913786723569,1508.6814910443
0.0751335570851493,1508.6914910443
0.079703165660464,1508.7014910443
0.0824790956446751,1508.7114910443
0.084863418927179,1508.7214910443
0.0871395946134051,1508.7314910443
0.0896940343621187,1508.7414910443
0.0925345732486727,1508.7514910443
0.0966467363768866,1508.7614910443
0.100172153170761,1508.7714910443
0.103621735629888,1508.7814910443
0.105827864545354,1508.7914910443
0.106487738637483,1508.8014910443
0.105119312342459,1508.8114910443
0.100873376227879,1508.8214910443
0.094322660910415,1508.8314910443
0.0859461984067725,1508.8414910443
0.0778796918227178,1508.8514910443
0.0710872813545839,1508.8614910443
0.0661556755425874,1508.8714910443
0.0627695792154449,1508.8814910443
0.061188441444589,1508.8914910443
0.0613329325197396,1508.9014910443
0.0625175269815442,1508.9114910443
0.0652258262002336,1508.9214910443
0.0678638667510719,1508.9314910443
0.0707851314957284,1508.9414910443
0.0732050639758349,1508.9514910443
0.0753202006281769,1508.9614910443
0.0764567900467217,1508.9714910443
0.0762833935274406,1508.9814910443
0.0753253258974184,1508.9914910443
0.0730874344412765,1509.0014910443
0.069423085840517,1509.0114910443
0.0647221107948916,1509.0214910443
0.0583123575858039,1509.0314910443
0.0508121647531646,1509.0414910443
0.0421330105881636,1509.0514910443
0.0319839470761937,1509.0614910443
0.0213691133973483,1509.0714910443
0.0101855746867195,1509.0814910443
-0.000770996840650447,1509.0914910443
-0.0114820107029964,1509.1014910443
-0.0222798610846553,1509.1114910443
-0.0329421958653703,1509.1214910443
-0.0439193549126418,1509.1314910443
-0.0547870150836996,1509.1414910443
-0.0651668091550502,1509.1514910443
-0.0746890934607925,1509.1614910443
-0.0842653137001688,1509.1714910443
-0.0931442947158787,1509.1814910443
-0.101956795402271,1509.1914910443
-0.11067594354224,1509.2014910443
-0.119448647634692,1509.2114910443
-0.128247559839463,1509.2214910443
-0.136658397027236,1509.2314910443
-0.145497522074624,1509.2414910443
-0.154363116028168,1509.2514910443
-0.16334494756815,1509.2614910443
-0.171952810820576,1509.2714910443
